# Time-averaged data for fix savg
# TimeStep v_gamma c_myP[1] c_myP[2] c_myP[4]
62400 0.00623505 222.614 323.995 -1112.43
62500 0.00624505 356.462 284.811 -1265.9
62600 0.00625505 260.463 366.502 -1277.5
62700 0.00626505 404.64 388.789 -1276.57
62800 0.00627505 277.394 388.783 -1088.35
62900 0.00628505 271.854 336.514 -1235.4
63000 0.00629505 96.7351 323.028 -1294.83
63100 0.00630505 209.78 235.278 -1333.9
63200 0.00631505 125.927 348.883 -1141.18
63300 0.00632505 286.74 235.701 -1126.19
63400 0.00633505 315.121 454.534 -1190.87
63500 0.00634505 297.649 248.632 -1301.7
63600 0.00635505 151.231 329.001 -1211.79
63700 0.00636505 197.141 197.923 -1132.43
63800 0.00637505 221.243 312.664 -1221.33
63900 0.00638505 187.876 207.477 -1329.53
64000 0.00639505 271.4 341.988 -1363.79
64100 0.00640505 306.825 310.56 -1278.58
64200 0.00641505 212.631 400.849 -1241.3
64300 0.00642505 179.953 343.933 -1362.2
64400 0.00643505 381.363 455.075 -1479.57
64500 0.00644505 445.635 495.281 -1266.91
64600 0.00645505 504.84 480.629 -1304.51
64700 0.00646505 376.065 420.383 -1284.36
64800 0.00647505 381.417 437.571 -1389.62
64900 0.00648505 340.189 466.086 -1320.98
65000 0.00649505 278.806 438.413 -1252.51
65100 0.00650505 245.781 461.659 -1226.8
65200 0.00651505 273.295 390.934 -1292.7
65300 0.00652505 176.328 442.816 -1278.07
65400 0.00653505 229.461 377.002 -1323.51
65500 0.00654505 196.618 444.365 -1231.81
65600 0.00655505 233.909 457.612 -1216.09
65700 0.00656505 202.63 545.701 -1407.81
65800 0.00657505 189.115 511.396 -1280.2
65900 0.00658505 191.506 511.369 -1351.46
66000 0.00659505 319.11 515.893 -1195.84
66100 0.00660505 318.63 633.015 -1375.85
66200 0.00661505 230.924 570.693 -1245.69
66300 0.00662505 308.475 669.247 -1342.44
66400 0.00663505 272.824 625.97 -1225.95
66500 0.00664505 312.314 719.485 -1329.76
66600 0.00665505 424.1 762.873 -1273.34
66700 0.00666505 539.049 906.374 -1344.23
66800 0.00667505 505.383 776.968 -1257.24
66900 0.00668505 440.991 858.134 -1288.9
67000 0.00669505 346.182 762.308 -1286.3
67100 0.00670505 378.721 837.693 -1306.68
67200 0.00671505 276.879 696.686 -1273.66
67300 0.00672505 286.477 805.45 -1232.97
67400 0.00673505 216.256 821.686 -1297.6
67500 0.00674505 207.704 813.326 -1350.28
67600 0.00675505 77.9344 617.22 -1327.55
67700 0.00676505 179.527 692.617 -1283.01
67800 0.00677505 328.231 878.311 -1348.79
67900 0.00678505 373.344 925.039 -1321.22
68000 0.00679505 305.047 870.638 -1391.75
68100 0.00680505 353.069 932.527 -1252.4
68200 0.00681505 410.822 902.046 -1363.14
68300 0.00682505 233.469 920.265 -1358.99
68400 0.00683505 333.693 811.007 -1447.92
68500 0.00684505 506.678 911.356 -1342.27
68600 0.00685505 554.306 1018.9 -1383.09
68700 0.00686505 418.871 932.382 -1392.2
68800 0.00687505 334.14 858.992 -1409.44
68900 0.00688505 453.547 902.422 -1481.39
69000 0.00689505 509.397 933.244 -1313.78
69100 0.00690505 344.581 825.899 -1436.94
69200 0.00691505 258.069 755.317 -1348.95
69300 0.00692505 295.408 851.264 -1525.49
69400 0.00693505 262.38 673.869 -1355.88
69500 0.00694505 302.582 679.841 -1384.81
69600 0.00695505 181.103 680.322 -1344.89
69700 0.00696505 275.985 705.189 -1490.64
69800 0.00697505 227.329 595.545 -1401.67
69900 0.00698505 201.374 451.241 -1421.07
70000 0.00699505 291.019 585.467 -1291.95
70100 0.00700505 449.863 768.333 -1518.94
70200 0.00701505 335.312 697.991 -1379.89
70300 0.00702505 402.11 476.124 -1497.1
70400 0.00703505 308.442 575.213 -1318.36
70500 0.00704505 374.003 566.545 -1416.31
70600 0.00705505 187.643 468.396 -1418.15
70700 0.00706505 300.551 305.042 -1445.67
70800 0.00707505 325.708 528.021 -1411.08
70900 0.00708505 355.53 365.546 -1361.02
71000 0.00709505 -7.40928 225.657 -1433.22
71100 0.00710505 78.6159 177.688 -1403.52
71200 0.00711505 208.628 366.664 -1421.01
71300 0.00712505 226.663 121.574 -1275.74
71400 0.00713505 56.0211 186.21 -1442.08
71500 0.00714505 105.195 185.079 -1406.26
71600 0.00715505 146.423 293.966 -1427.1
71700 0.00716505 -8.57426 -8.27976 -1294.55
71800 0.00717505 81.7279 135.654 -1363.93
71900 0.00718505 83.0797 73.4287 -1399.33
72000 0.00719505 197.304 313.859 -1470.48
72100 0.00720505 66.2109 55.6684 -1391.34
72200 0.00721505 298.511 165.368 -1435.09
72300 0.00722505 267.647 180.301 -1381.47
72400 0.00723505 234.716 242.678 -1543.72
72500 0.00724505 86.8519 111.146 -1436.47
72600 0.00725505 291.496 234.554 -1433.92
72700 0.00726505 296.638 219.864 -1399.44
72800 0.00727505 246.844 339.508 -1511.96
72900 0.00728505 88.1606 222.878 -1530.53
73000 0.00729505 202.161 293.444 -1429.16
73100 0.00730505 212.072 316.583 -1399.01
73200 0.00731505 197.691 266.526 -1505.94
73300 0.00732505 136.427 344.203 -1493.45
73400 0.00733505 275.14 398.653 -1456.81
73500 0.00734505 244.473 466.15 -1405.68
73600 0.00735505 140.275 266.729 -1474.26
73700 0.00736505 293.333 445.102 -1502.81
73800 0.00737505 421.697 601.118 -1518.07
73900 0.00738505 446.269 605.798 -1499.05
74000 0.00739505 256.047 407.095 -1481.77
74100 0.00740505 434.724 735.315 -1480.01
74200 0.00741505 462.957 672.347 -1538.35
74300 0.00742505 413.935 740.386 -1574.9
74400 0.00743505 439.665 584.103 -1525.45
74500 0.00744505 541.677 815.508 -1528.93
74600 0.00745505 494.651 812.903 -1488.34
74700 0.00746505 503.449 798.377 -1603.42
74800 0.00747505 485.731 687.408 -1527.82
74900 0.00748505 415.464 816.049 -1505.65
75000 0.00749505 308.356 839.309 -1436.49
75100 0.00750505 171.04 786.465 -1522.4
75200 0.00751505 407.556 848.325 -1559.46
75300 0.00752505 334.555 865.748 -1443.73
75400 0.00753505 313.595 940.333 -1505.8
75500 0.00754505 214.085 790.685 -1462.55
75600 0.00755505 418.34 901.201 -1498.02
75700 0.00756505 332.371 830.239 -1490.2
75800 0.00757505 342.526 892.696 -1478.44
75900 0.00758505 218.715 771.88 -1489.04
76000 0.00759505 431.318 923.884 -1521.76
76100 0.00760505 400.396 700.85 -1531.67
76200 0.00761505 340.731 863.592 -1562.67
76300 0.00762505 343.756 834.902 -1482.86
76400 0.00763505 353.912 1023.14 -1542.02
76500 0.00764505 348.89 721.924 -1564.96
76600 0.00765505 303.53 733.247 -1542.79
76700 0.00766505 359.849 838.232 -1499.17
76800 0.00767505 339.089 1023.71 -1577.62
76900 0.00768505 283.22 705.381 -1568.6
77000 0.00769505 129.439 569.542 -1533.95
77100 0.00770505 145.741 678.53 -1443.89
77200 0.00771505 98.9251 799.992 -1453.05
77300 0.00772505 7.99686 540.223 -1538.22
77400 0.00773505 85.7307 607.085 -1503.87
77500 0.00774505 207.316 798.39 -1416.28
77600 0.00775505 29.4906 662.989 -1452.14
77700 0.00776505 49.8462 651.008 -1497.9
77800 0.00777505 108.941 645.29 -1543.64
77900 0.00778505 280.981 719.79 -1461.6
78000 0.00779505 264.341 608.642 -1473.56
78100 0.00780505 228.584 698.025 -1568.32
78200 0.00781505 342.025 683.923 -1630.06
78300 0.00782505 313.256 613.967 -1569.36
78400 0.00783505 104.291 544.748 -1534.36
78500 0.00784505 172.404 492.169 -1565.89
78600 0.00785505 336.264 682.861 -1610.24
78700 0.00786505 376.657 612.052 -1596.18
78800 0.00787505 266.931 545.602 -1564.87
78900 0.00788505 255.165 600.094 -1517.69
79000 0.00789505 288.654 589.451 -1589.85
79100 0.00790505 115.678 399.741 -1672.27
79200 0.00791505 183.633 315.653 -1551.09
79300 0.00792505 195.18 446.91 -1515.55
79400 0.00793505 185.757 522.712 -1556.89
79500 0.00794505 45.0804 237.362 -1559.4
79600 0.00795505 29.4367 179.171 -1608.52
79700 0.00796505 113.867 337.345 -1553.62
79800 0.00797505 220.611 436.464 -1607.1
79900 0.00798505 74.9109 291.315 -1642.91
80000 0.00799505 236.515 359.658 -1664.31
80100 0.00800505 245.558 341.765 -1661.38
80200 0.00801505 255.223 291.325 -1645.99
80300 0.00802505 206.765 298.955 -1609.95
80400 0.00803505 348.655 318.046 -1633.65
80500 0.00804505 319.745 338.758 -1703.3
80600 0.00805505 237.633 169.857 -1644.04
80700 0.00806505 106.378 145.459 -1626.58
80800 0.00807505 202.74 230.473 -1593.02
80900 0.00808505 275.245 225.088 -1666.16
81000 0.00809505 244.753 186.086 -1622
81100 0.00810505 192.804 178.593 -1555.09
81200 0.00811505 231.057 245.681 -1553.07
81300 0.00812505 124.018 73.0565 -1611.94
81400 0.00813505 68.2564 100.828 -1649.99
81500 0.00814505 99.0784 127.174 -1603.43
81600 0.00815505 149.807 334.394 -1544.33
81700 0.00816505 133.51 167.495 -1516.09
81800 0.00817505 54.8816 356.194 -1684.09
81900 0.00818505 179.995 249.517 -1597.27
82000 0.00819505 289.718 349.458 -1562.78
82100 0.00820505 160.287 242.177 -1484.61
82200 0.00821505 209.576 299.846 -1626.78
82300 0.00822505 292.185 443.059 -1623.82
82400 0.00823505 333.148 520.116 -1601.74
82500 0.00824505 373.393 411.867 -1537.57
82600 0.00825505 189.882 498.985 -1635.84
82700 0.00826505 393.939 484.38 -1617.02
82800 0.00827505 236.027 510.603 -1696.66
82900 0.00828505 337.158 388.702 -1507.26
83000 0.00829505 312.169 471.713 -1645.47
83100 0.00830505 355.54 632.079 -1594.37
83200 0.00831505 393.641 517.723 -1733.17
83300 0.00832505 263.495 527.803 -1514.19
83400 0.00833505 139.419 529.349 -1543.37
83500 0.00834505 265.226 783.029 -1586.97
83600 0.00835505 193.432 621.044 -1681.39
83700 0.00836505 298.158 756.616 -1628.84
83800 0.00837505 349.179 607.378 -1585.72
83900 0.00838505 247.119 865.087 -1638.4
84000 0.00839505 206.743 699.36 -1709.19
84100 0.00840505 286.084 809.299 -1734.75
84200 0.00841505 387.197 834.251 -1746.96
84300 0.00842505 416.624 991.254 -1720.59
84400 0.00843505 290.225 887.782 -1723.83
84500 0.00844505 347.059 867.095 -1815.83
84600 0.00845505 495.416 891.169 -1708.84
84700 0.00846505 412.255 919.54 -1696.86
84800 0.00847505 260.558 823.364 -1674.27
84900 0.00848505 466.692 1037.12 -1732.71
85000 0.00849505 525.49 911.622 -1767
85100 0.00850505 339.698 901.912 -1736.28
85200 0.00851505 206.723 930.777 -1659.23
85300 0.00852505 258.441 927.166 -1694.88
85400 0.00853505 354.412 984.473 -1735.01
85500 0.00854505 312.591 951.956 -1770.2
85600 0.00855505 264.425 883.832 -1651.98
85700 0.00856505 276.48 1044.93 -1699.39
85800 0.00857505 406.337 971.119 -1756.53
85900 0.00858505 194.101 726.197 -1776.21
86000 0.00859505 332.589 749.711 -1709.14
86100 0.00860505 314.654 977.42 -1707.22
86200 0.00861505 292.763 903.21 -1732.63
86300 0.00862505 206.377 762.821 -1837.2
86400 0.00863505 335.286 758.571 -1861.17
86500 0.00864505 300.566 928.324 -1737.2
86600 0.00865505 279.735 808.625 -1687.97
86700 0.00866505 160.675 797.805 -1769.35
86800 0.00867505 357.445 652.886 -1798.81
86900 0.00868505 170.203 637.411 -1721.13
87000 0.00869505 0.60301 534.781 -1668.38
87100 0.00870505 11.9238 566.515 -1681.54
87200 0.00871505 183.261 490.02 -1791.51
87300 0.00872505 195.919 465.401 -1715.39
87400 0.00873505 -82.6474 381.209 -1720.83
87500 0.00874505 -40.613 411.586 -1640.48
87600 0.00875505 3.7239 434.966 -1714.8
87700 0.00876505 78.895 186.063 -1739.78
87800 0.00877505 -139.777 327.864 -1797.18
87900 0.00878505 148.418 364.341 -1704.81
88000 0.00879505 140.417 497.812 -1784.13
88100 0.00880505 181.197 131.107 -1783.04
88200 0.00881505 -0.423299 285.325 -1844.93
88300 0.00882505 222.715 189.961 -1690.44
88400 0.00883505 20.6665 359.375 -1725.3
88500 0.00884505 143.413 66.8489 -1712.18
88600 0.00885505 98.8067 223.214 -1871
88700 0.00886505 135.273 190.352 -1726.97
88800 0.00887505 6.15314 325.748 -1729.81
88900 0.00888505 158.977 129.459 -1665.26
89000 0.00889505 236.717 326.938 -1824.71
89100 0.00890505 195.298 163.12 -1793.16
89200 0.00891505 19.5791 328.796 -1754.2
89300 0.00892505 -47.9258 105.563 -1671.27
89400 0.00893505 209.95 270.178 -1771.75
89500 0.00894505 236.363 161.61 -1831.76
89600 0.00895505 15.4842 357.889 -1782.45
89700 0.00896505 71.1585 276.298 -1732.05
89800 0.00897505 251.334 268.517 -1749.63
89900 0.00898505 275.792 94.24 -1861.8
90000 0.00899505 307.043 287.859 -1894.23
90100 0.00900505 306.08 549.268 -1818.05
90200 0.00901505 454.459 383.79 -1794.31
90300 0.00902505 486.862 358.497 -1889.61
90400 0.00903505 492.761 282.163 -1870.71
90500 0.00904505 326.911 661.659 -1913.92
90600 0.00905505 335.504 492.945 -1808.88
90700 0.00906505 422.344 476.8 -1856.08
90800 0.00907505 544.995 436.279 -1878.1
90900 0.00908505 394.235 749.196 -1925.25
91000 0.00909505 167.334 569.151 -1770.43
91100 0.00910505 273.107 658.955 -1839.63
91200 0.00911505 398.591 468.176 -1856.94
91300 0.00912505 439.7 666.663 -1948.69
91400 0.00913505 208.568 553.882 -1938.76
91500 0.00914505 297.791 759.95 -1820.36
91600 0.00915505 315.995 530.561 -1854.59
91700 0.00916505 364.986 613.886 -1901.32
91800 0.00917505 269.339 634.5 -2004.44
91900 0.00918505 327.645 915.438 -1848.23
92000 0.00919505 486.289 829.739 -1840.42
92100 0.00920505 510.302 707.754 -1776.47
92200 0.00921505 410.024 741.742 -1941.36
92300 0.00922505 441.487 922.156 -1894.7
92400 0.00923505 452.029 930.544 -1840.78
92500 0.00924505 520.525 722.28 -1758.55
92600 0.00925505 533.582 851.006 -1879.43
92700 0.00926505 409.075 959.15 -1860.18
92800 0.00927505 286.302 947.326 -1900.57
92900 0.00928505 316.924 721.279 -1774.09
93000 0.00929505 475.472 930.488 -1881.01
93100 0.00930505 250.068 851.31 -1870.21
93200 0.00931505 216.006 961.629 -1924.34
93300 0.00932505 155.457 744.499 -1703.26
93400 0.00933505 303.746 896.118 -1819.04
93500 0.00934505 82.3267 672.944 -1779.87
93600 0.00935505 48.9187 851.574 -1890.11
93700 0.00936505 19.0974 751.08 -1755.72
93800 0.00937505 198.793 813.942 -1814.84
93900 0.00938505 178.849 718.542 -1813.45
94000 0.00939505 238.325 874.808 -1885.49
94100 0.00940505 87.958 837.409 -1867.35
94200 0.00941505 225.262 903.222 -1811.26
94300 0.00942505 232.145 770.15 -1755.83
94400 0.00943505 229.589 737.078 -1849.5
94500 0.00944505 202.836 906.427 -1950.39
94600 0.00945505 282.739 836.078 -1896.81
94700 0.00946505 158.635 628.291 -1853.47
94800 0.00947505 104.959 549.026 -1820.65
94900 0.00948505 136.243 687.258 -2008.96
95000 0.00949505 -53.8158 704.383 -1888.54
95100 0.00950505 81.9203 693.762 -1973.92
95200 0.00951505 160.082 594.428 -1810.98
95300 0.00952505 104.779 696.429 -1962.92
95400 0.00953505 -106.13 675.708 -1943.72
95500 0.00954505 -25.0335 586.632 -1951.59
95600 0.00955505 15.1347 543.596 -1818.27
95700 0.00956505 167.447 596.566 -1944.41
95800 0.00957505 53.5065 692.417 -1900.01
95900 0.00958505 78.4539 578.948 -1974.73
96000 0.00959505 154.841 615.035 -1921.44
96100 0.00960505 248.576 541.331 -1917.76
96200 0.00961505 76.5683 590.636 -1968.58
96300 0.00962505 159.887 626.451 -2046.68
96400 0.00963505 280.868 717.599 -2041.94
96500 0.00964505 348.607 577.097 -1966.95
96600 0.00965505 245.146 557.308 -1969.76
96700 0.00966505 262.224 584.745 -2073.46
96800 0.00967505 220.22 495.742 -2044.37
96900 0.00968505 201.6 373.42 -2025.77
97000 0.00969505 174.64 321.051 -1988.38
97100 0.00970505 183.267 531.053 -1990.79
97200 0.00971505 181.507 421.573 -2007.62
97300 0.00972505 202.132 478.995 -1964.02
97400 0.00973505 274.098 293.386 -1953.43
97500 0.00974505 111.687 468.446 -1927.65
97600 0.00975505 126.221 325.83 -2009.1
97700 0.00976505 116.59 463.205 -1959.38
97800 0.00977505 222.346 258.228 -2053.29
97900 0.00978505 228.105 550.474 -1971.21
98000 0.00979505 244.959 256.332 -2066.81
98100 0.00980505 180.801 536.172 -1972.72
98200 0.00981505 337.092 202.726 -2075.94
98300 0.00982505 231.046 374.353 -1929.32
98400 0.00983505 137.519 109.012 -2003.32
98500 0.00984505 128.648 366.895 -1981.37
98600 0.00985505 277.039 226.45 -2051.83
98700 0.00986505 268.701 286.177 -2031.13
98800 0.00987505 287.881 253.082 -2001.92
98900 0.00988505 269.658 377.493 -2032.46
99000 0.00989505 238.718 325.864 -1974.92
99100 0.00990505 209.505 197.421 -1998.87
99200 0.00991505 258.593 256.451 -1946.32
99300 0.00992505 265.226 331.009 -1970.83
99400 0.00993505 193.924 441.339 -1824.03
99500 0.00994505 313.071 438.906 -1938.95
99600 0.00995505 208.88 424.416 -1931.09
99700 0.00996505 223.038 348.607 -1915.01
99800 0.00997505 201.222 584.605 -1924.61
99900 0.00998505 244.898 354.947 -1974.91
100000 0.00999505 296.818 441.644 -1985.78
100100 0.010005 338.393 430.769 -1995.16
100200 0.010015 169.938 584.978 -1940.02
100300 0.0100251 158.721 397.257 -1961.41
100400 0.010035 251.458 504.859 -2003.96
100500 0.010045 458.737 554.336 -2097.89
100600 0.010055 345.107 711.246 -2061.04
100700 0.010065 187.304 663.009 -1991.24
100800 0.010075 366.334 655.263 -1999.12
100900 0.010085 252.211 639.546 -2019.95
101000 0.010095 377.622 709.065 -2017.38
101100 0.010105 193.762 780.415 -2047.67
101200 0.010115 370.297 818.177 -1915.59
101300 0.0101251 418.799 778.468 -2016.68
101400 0.0101351 427.968 737.529 -2028.12
101500 0.010145 231.762 723.949 -2008.82
101600 0.0101551 433.088 890.843 -1976.43
101700 0.0101651 278.107 965.546 -2108.69
101800 0.010175 452.605 812.431 -2097.64
101900 0.010185 282.992 932.301 -2099.25
102000 0.0101951 338.768 885.222 -2096.7
102100 0.0102051 105.04 912.704 -2083.18
102200 0.0102151 302.781 831.269 -2108.6
102300 0.010225 283.139 904.471 -2143.76
102400 0.010235 432.443 922.082 -2121.7
102500 0.010245 195.692 1051 -2063.28
102600 0.0102551 288.76 1000.14 -2209.61
102700 0.010265 325.831 979.366 -2103.36
102800 0.0102751 371.14 884.229 -2195.74
102900 0.0102851 202.219 1010.95 -2067.71
103000 0.010295 186.589 1095.87 -2075.81
103100 0.010305 284.33 1088.58 -2143
103200 0.0103151 158.197 843.783 -2146.36
103300 0.010325 160.211 788.484 -2069.41
103400 0.010335 43.0787 841.349 -2089.24
103500 0.010345 118.427 857.513 -2026.06
103600 0.010355 84.5168 752.932 -2140.69
103700 0.010365 247.324 769.786 -2134.52
103800 0.0103751 58.0303 756.752 -2106.72
103900 0.010385 43.553 826.551 -2076.11
104000 0.010395 -73.7149 672.29 -2124.85
104100 0.0104051 170.029 771.737 -2141.08
104200 0.010415 57.5315 686.305 -2065.47
104300 0.010425 113.223 845.524 -1990.56
104400 0.0104351 37.4326 658.968 -2062.72
104500 0.0104451 167.26 852.974 -2119.68
104600 0.0104551 164.686 524.704 -2097.98
104700 0.0104651 13.1151 659.759 -2007.66
104800 0.010475 -28.6194 518.581 -2014.71
104900 0.010485 -128.751 640.249 -2070.09
105000 0.0104951 35.4999 477.903 -2071.37
105100 0.010505 -20.0761 540.625 -2041.1
105200 0.0105151 -76.5556 393.023 -1944.43
105300 0.0105251 -142.507 520.172 -2100.02
105400 0.010535 4.47132 356.079 -2075.69
105500 0.0105451 -245.382 227.862 -2134.09
105600 0.0105551 -9.91066 270.049 -1947.65
105700 0.010565 -126.604 457.591 -2096.22
105800 0.010575 28.4328 334.223 -2047.19
105900 0.0105851 -229.674 291.328 -2114.26
106000 0.0105951 84.3731 259.423 -1922.66
106100 0.010605 -31.2026 280.123 -2068.12
106200 0.0106151 174.718 261.129 -2013.16
106300 0.0106251 -15.4785 384.059 -2192.41
106400 0.010635 314.302 485.684 -2077.23
106500 0.0106451 214.038 471.201 -2047.65
106600 0.0106551 261.249 379.743 -2077.14
106700 0.010665 166.399 408.423 -2133.54
106800 0.0106751 249.687 505.454 -2169.48
106900 0.0106851 252.297 307.974 -2121.05
107000 0.010695 191.039 533.691 -2065.06
107100 0.0107051 334.769 441.738 -2196.49
107200 0.010715 269.578 603.291 -2202.58
107300 0.010725 199.099 356.762 -2095.03
107400 0.0107351 137.219 538.763 -2060.5
107500 0.0107451 255.711 448.068 -2150.64
107600 0.010755 259.934 616.614 -2248.81
107700 0.0107651 349.062 495.311 -2216.95
107800 0.010775 413.615 789.06 -2151.61
107900 0.010785 454.389 682.246 -2116.32
108000 0.0107951 440.164 727.72 -2239.9
108100 0.010805 400.547 624.049 -2306.37
108200 0.010815 457.071 759.48 -2224.15
108300 0.0108251 501.695 753.312 -2131.44
108400 0.0108351 599.532 896.633 -2257.5
