# Time-averaged data for fix savg
# TimeStep v_gamma c_myP[1] c_myP[2] c_myP[4]
60600 0.00605505 352.24 106.038 -1244.34
60700 0.00606505 347.255 103.202 -1246.96
60800 0.00607505 343.434 101.338 -1249.45
60900 0.00608505 339.33 99.5331 -1251.85
61000 0.00609505 333.713 96.8507 -1254.45
61100 0.00610505 328.175 94.2711 -1257.39
61200 0.00611505 323.932 92.6127 -1260.39
61300 0.00612505 319.403 90.5848 -1263.21
61400 0.00613505 313.427 87.6672 -1265.97
61500 0.00614505 307.542 85.3424 -1268.99
61600 0.00615505 302.893 84.0968 -1272.26
61700 0.00616505 297.887 82.1204 -1275.47
61800 0.00617505 291.688 79.0622 -1278.43
61900 0.00618505 285.686 76.924 -1281.37
62000 0.00619505 280.692 76.1069 -1284.57
62100 0.00620505 275.055 74.4069 -1287.93
62200 0.00621505 268.608 71.4674 -1291.05
62300 0.00622505 262.764 69.5835 -1293.83
62400 0.00623505 257.77 69.1216 -1296.61
62500 0.00624505 251.67 67.8248 -1299.64
62600 0.00625505 245.049 65.3718 -1302.64
62700 0.00626505 239.578 63.9882 -1305.19
62800 0.00627505 234.98 63.807 -1307.39
62900 0.00628505 228.844 62.8366 -1309.65
63000 0.00629505 222.3 61.0873 -1312.08
63100 0.00630505 217.352 60.4935 -1314.25
63200 0.00631505 213.428 60.6039 -1315.88
63300 0.00632505 207.816 59.7708 -1317.25
63400 0.00633505 201.839 58.6581 -1318.78
63500 0.00634505 197.587 58.95 -1320.35
63600 0.00635505 194.389 59.4171 -1321.57
63700 0.00636505 189.67 58.5763 -1322.3
63800 0.00637505 184.748 57.8159 -1322.96
63900 0.00638505 181.433 58.7781 -1323.84
64000 0.00639505 178.904 59.599 -1324.76
64100 0.00640505 175.177 58.7514 -1325.3
64200 0.00641505 171.668 58.1125 -1325.54
64300 0.00642505 169.611 59.3457 -1325.88
64400 0.00643505 167.772 60.4075 -1326.54
64500 0.00644505 164.908 59.6432 -1327.18
64600 0.00645505 162.813 59.0998 -1327.51
64700 0.00646505 162.221 60.3014 -1327.7
64800 0.00647505 161.285 61.3124 -1328.21
64900 0.00648505 159.374 60.7525 -1329.09
65000 0.00649505 158.601 60.47 -1329.88
65100 0.00650505 159.567 61.6231 -1330.39
65200 0.00651505 159.822 62.3903 -1331
65300 0.00652505 159.069 62.0274 -1332.05
65400 0.00653505 159.644 62.2877 -1333.38
65500 0.00654505 162.178 63.6271 -1334.55
65600 0.00655505 163.836 64.1975 -1335.54
65700 0.00656505 164.594 63.98 -1336.78
65800 0.00657505 166.686 64.9394 -1338.5
65900 0.00658505 170.689 66.7808 -1340.41
66000 0.00659505 173.833 67.4205 -1342.07
66100 0.00660505 176.375 67.4346 -1343.67
66200 0.00661505 180.202 69.0984 -1345.6
66300 0.00662505 185.6 71.6816 -1348
66400 0.00663505 190.141 72.7936 -1350.38
66500 0.00664505 194.509 73.309 -1352.5
66600 0.00665505 200.13 75.6401 -1354.58
66700 0.00666505 206.596 78.8085 -1357.09
66800 0.00667505 212.202 80.6631 -1359.91
66900 0.00668505 218.143 82.0049 -1362.59
67000 0.00669505 225.509 85.0028 -1364.92
67100 0.00670505 233.228 88.694 -1367.37
67200 0.00671505 239.491 91.0984 -1370.21
67300 0.00672505 246.098 93.2474 -1373.19
67400 0.00673505 254.257 96.7204 -1375.83
67500 0.00674505 262.428 100.447 -1378.25
67600 0.00675505 268.977 103.073 -1380.87
67700 0.00676505 275.786 105.833 -1383.83
67800 0.00677505 284.045 109.668 -1386.72
67900 0.00678505 292.092 113.215 -1389.28
68000 0.00679505 298.56 115.674 -1391.73
68100 0.00680505 305.154 118.612 -1394.45
68200 0.00681505 312.897 122.539 -1397.39
68300 0.00682505 320.268 125.798 -1400.18
68400 0.00683505 326.353 127.9 -1402.68
68500 0.00684505 332.586 130.649 -1405.19
68600 0.00685505 339.607 134.374 -1407.99
68700 0.00686505 346.015 137.288 -1410.92
68800 0.00687505 351.468 139.022 -1413.65
68900 0.00688505 357.252 141.384 -1416.15
69000 0.00689505 363.544 144.633 -1418.75
69100 0.00690505 368.929 147.088 -1421.66
69200 0.00691505 373.574 148.497 -1424.6
69300 0.00692505 378.794 150.45 -1427.27
69400 0.00693505 384.399 153.063 -1429.81
69500 0.00694505 388.857 154.91 -1432.55
69600 0.00695505 392.652 155.987 -1435.53
69700 0.00696505 397.187 157.603 -1438.43
69800 0.00697505 402.086 159.57 -1441.07
69900 0.00698505 405.748 160.7 -1443.66
70000 0.00699505 408.769 161.373 -1446.49
70100 0.00700505 412.552 162.703 -1449.47
70200 0.00701505 416.661 164.12 -1452.27
70300 0.00702505 419.595 164.541 -1454.84
70400 0.00703505 421.98 164.736 -1457.43
70500 0.00704505 425.049 165.77 -1460.25
70600 0.00705505 428.289 166.753 -1463.12
70700 0.00706505 430.474 166.591 -1465.74
70800 0.00707505 432.323 166.315 -1468.15
70900 0.00708505 434.785 167.004 -1470.64
71000 0.00709505 437.147 167.613 -1473.32
71100 0.00710505 438.524 167.048 -1475.95
71200 0.00711505 439.858 166.415 -1478.26
71300 0.00712505 441.835 166.752 -1480.4
71400 0.00713505 443.369 166.968 -1482.68
71500 0.00714505 443.896 166.149 -1485.1
71600 0.00715505 444.627 165.358 -1487.33
71700 0.00716505 446.1 165.408 -1489.21
71800 0.00717505 446.93 165.224 -1491.02
71900 0.00718505 446.68 164.181 -1493.01
72000 0.00719505 446.771 163.402 -1495.05
72100 0.00720505 447.642 163.298 -1496.8
72200 0.00721505 447.815 162.727 -1498.23
72300 0.00722505 446.858 161.422 -1499.71
72400 0.00723505 446.32 160.698 -1501.39
72500 0.00724505 446.49 160.56 -1503.02
72600 0.00725505 445.936 159.701 -1504.33
72700 0.00726505 444.397 158.169 -1505.44
72800 0.00727505 443.325 157.458 -1506.7
72900 0.00728505 442.774 157.311 -1508.14
73000 0.00729505 441.445 156.274 -1509.47
73100 0.00730505 439.365 154.577 -1510.5
73200 0.00731505 437.807 153.763 -1511.44
73300 0.00732505 436.539 153.51 -1512.63
73400 0.00733505 434.399 152.337 -1513.98
73500 0.00734505 431.705 150.554 -1515.17
73600 0.00735505 429.69 149.621 -1516.08
73700 0.00736505 427.752 149.143 -1517.07
73800 0.00737505 424.779 147.774 -1518.36
73900 0.00738505 421.384 145.973 -1519.77
74000 0.00739505 418.859 144.981 -1520.94
74100 0.00740505 416.302 144.223 -1521.98
74200 0.00741505 412.579 142.593 -1523.21
74300 0.00742505 408.494 140.803 -1524.76
74400 0.00743505 405.402 139.855 -1526.32
74500 0.00744505 402.204 138.864 -1527.68
74600 0.00745505 397.75 136.915 -1528.97
74700 0.00746505 393.062 135.122 -1530.57
74800 0.00747505 389.366 134.283 -1532.45
74900 0.00748505 385.454 133.176 -1534.28
75000 0.00749505 380.368 131.003 -1535.88
75100 0.00750505 375.285 129.235 -1537.55
75200 0.00751505 371.032 128.529 -1539.56
75300 0.00752505 366.349 127.424 -1541.81
75400 0.00753505 360.634 125.211 -1543.89
75500 0.00754505 355.194 123.53 -1545.78
75600 0.00755505 350.511 122.979 -1547.81
75700 0.00756505 345.175 121.976 -1550.24
75800 0.00757505 338.879 119.953 -1552.78
75900 0.00758505 333.217 118.584 -1555.06
76000 0.00759505 328.278 118.267 -1557.16
76100 0.00760505 322.446 117.416 -1559.54
76200 0.00761505 315.688 115.767 -1562.28
76300 0.00762505 309.926 114.97 -1564.96
76400 0.00763505 304.917 115.045 -1567.29
76500 0.00764505 298.913 114.401 -1569.56
76600 0.00765505 292.047 113.238 -1572.19
76700 0.00766505 286.433 113.195 -1575.05
76800 0.00767505 281.546 113.81 -1577.68
76900 0.00768505 275.683 113.43 -1579.98
77000 0.00769505 269.138 112.743 -1582.34
77100 0.00770505 264 113.421 -1585.07
77200 0.00771505 259.431 114.564 -1587.9
77300 0.00772505 253.964 114.454 -1590.4
77400 0.00773505 248.121 114.14 -1592.62
77500 0.00774505 243.764 115.292 -1595.02
77600 0.00775505 239.688 116.727 -1597.79
77700 0.00776505 234.736 116.774 -1600.53
77800 0.00777505 229.782 116.682 -1602.89
77900 0.00778505 226.375 117.97 -1605.07
78000 0.00779505 222.94 119.307 -1607.57
78100 0.00780505 218.599 119.281 -1610.39
78200 0.00781505 214.537 119.239 -1613.05
78300 0.00782505 212.013 120.402 -1615.31
78400 0.00783505 209.206 121.29 -1617.59
78500 0.00784505 205.46 120.908 -1620.26
78600 0.00785505 202.245 120.738 -1623.14
78700 0.00786505 200.551 121.589 -1625.72
78800 0.00787505 198.423 121.826 -1628
78900 0.00788505 195.212 120.85 -1630.45
79000 0.00789505 192.721 120.366 -1633.3
79100 0.00790505 191.64 120.813 -1636.21
79200 0.00791505 190.043 120.281 -1638.72
79300 0.00792505 187.524 118.628 -1641.04
79400 0.00793505 185.918 117.698 -1643.6
79500 0.00794505 185.506 117.667 -1646.52
79600 0.00795505 184.495 116.457 -1649.31
79700 0.00796505 182.633 114.085 -1651.68
79800 0.00797505 182.016 112.658 -1653.9
79900 0.00798505 182.336 112.063 -1656.45
80000 0.00799505 181.911 110.154 -1659.24
80100 0.00800505 180.84 107.223 -1661.69
80200 0.00801505 181.375 105.432 -1663.62
80300 0.00802505 182.615 104.332 -1665.53
80400 0.00803505 182.966 101.909 -1667.79
80500 0.00804505 182.913 98.7653 -1670.07
80600 0.00805505 184.765 96.8447 -1671.79
80700 0.00806505 187.149 95.3553 -1673.04
80800 0.00807505 188.479 92.4924 -1674.42
80900 0.00808505 189.616 89.2785 -1676.06
81000 0.00809505 192.86 87.5145 -1677.47
81100 0.00810505 196.298 85.9126 -1678.26
81200 0.00811505 198.598 82.9601 -1678.78
81300 0.00812505 200.944 80.1054 -1679.53
81400 0.00813505 205.318 78.8926 -1680.47
81500 0.00814505 209.654 77.5857 -1681.07
81600 0.00815505 212.828 74.955 -1681.18
81700 0.00816505 216.338 72.7182 -1681.18
81800 0.00817505 221.672 72.2198 -1681.56
81900 0.00818505 226.607 71.4348 -1682.11
82000 0.00819505 230.45 69.3902 -1682.33
82100 0.00820505 234.882 67.9858 -1682.15
82200 0.00821505 240.74 68.2009 -1682.2
82300 0.00822505 245.997 67.9848 -1682.74
82400 0.00823505 250.181 66.679 -1683.38
82500 0.00824505 255.162 66.1895 -1683.67
82600 0.00825505 261.34 67.0564 -1683.83
82700 0.00826505 266.655 67.2891 -1684.42
82800 0.00827505 270.925 66.6837 -1685.51
82900 0.00828505 276.147 67.0541 -1686.58
83000 0.00829505 282.291 68.4807 -1687.36
83100 0.00830505 287.444 69.0714 -1688.25
83200 0.00831505 291.69 69.0432 -1689.68
83300 0.00832505 296.989 70.1506 -1691.46
83400 0.00833505 302.972 72.0681 -1693.12
83500 0.00834505 307.886 72.9741 -1694.6
83600 0.00835505 312.074 73.4307 -1696.33
83700 0.00836505 317.363 75.1382 -1698.57
83800 0.00837505 323.084 77.4663 -1701.03
83900 0.00838505 327.699 78.7006 -1703.29
84000 0.00839505 331.821 79.6374 -1705.45
84100 0.00840505 337.083 81.8641 -1707.93
84200 0.00841505 342.529 84.5322 -1710.86
84300 0.00842505 346.824 86.1116 -1713.85
84400 0.00843505 350.86 87.575 -1716.57
84500 0.00844505 356.051 90.2947 -1719.24
84600 0.00845505 361.206 93.2377 -1722.3
84700 0.00846505 365.177 95.1443 -1725.69
84800 0.00847505 369.099 97.1586 -1728.96
84900 0.00848505 374.14 100.358 -1731.9
85000 0.00849505 378.944 103.514 -1734.91
85100 0.00850505 382.571 105.68 -1738.3
85200 0.00851505 386.33 108.181 -1741.85
85300 0.00852505 391.105 111.785 -1745.09
85400 0.00853505 395.447 115.074 -1748.08
85500 0.00854505 398.668 117.39 -1751.22
85600 0.00855505 402.185 120.215 -1754.67
85700 0.00856505 406.563 124.045 -1758.08
85800 0.00857505 410.314 127.335 -1761.15
85900 0.00858505 413.036 129.676 -1764.03
86000 0.00859505 416.206 132.614 -1767.13
86100 0.00860505 420.064 136.412 -1770.43
86200 0.00861505 423.119 139.518 -1773.6
86300 0.00862505 425.258 141.752 -1776.41
86400 0.00863505 427.965 144.612 -1779.15
86500 0.00864505 431.2 148.127 -1782.12
86600 0.00865505 433.497 150.841 -1785.25
86700 0.00866505 435 152.829 -1788.14
86800 0.00867505 437.151 155.471 -1790.71
86900 0.00868505 439.678 158.527 -1793.32
87000 0.00869505 441.186 160.677 -1796.23
87100 0.00870505 442.041 162.28 -1799.17
87200 0.00871505 443.575 164.592 -1801.81
87300 0.00872505 445.326 167.095 -1804.23
87400 0.00873505 446.021 168.581 -1806.82
87500 0.00874505 446.233 169.683 -1809.66
87600 0.00875505 447.13 171.563 -1812.42
87700 0.00876505 448.065 173.464 -1814.87
87800 0.00877505 447.922 174.261 -1817.23
87900 0.00878505 447.491 174.798 -1819.82
88000 0.00879505 447.752 176.151 -1822.58
88100 0.00880505 447.865 177.4 -1825.18
88200 0.00881505 446.871 177.524 -1827.49
88300 0.00882505 445.784 177.495 -1829.8
88400 0.00883505 445.41 178.259 -1832.35
88500 0.00884505 444.718 178.796 -1835
88600 0.00885505 442.89 178.259 -1837.41
88700 0.00886505 441.078 177.679 -1839.56
88800 0.00887505 440.019 177.843 -1841.77
88900 0.00888505 438.523 177.595 -1844.22
89000 0.00889505 435.938 176.38 -1846.66
89100 0.00890505 433.523 175.326 -1848.76
89200 0.00891505 431.814 174.919 -1850.64
89300 0.00892505 429.538 173.908 -1852.68
89400 0.00893505 426.202 171.973 -1854.92
89500 0.00894505 423.153 170.422 -1856.98
89600 0.00895505 420.681 169.451 -1858.65
89700 0.00896505 417.465 167.624 -1860.18
89800 0.00897505 413.473 165.003 -1861.94
89900 0.00898505 410.003 163.012 -1863.77
90000 0.00899505 407.017 161.589 -1865.31
90100 0.00900505 403.135 159.192 -1866.47
90200 0.00901505 398.543 155.974 -1867.62
90300 0.00902505 394.603 153.484 -1868.95
90400 0.00903505 391.033 151.501 -1870.26
90500 0.00904505 386.308 148.44 -1871.18
90600 0.00905505 381.003 144.624 -1871.77
90700 0.00906505 376.766 141.77 -1872.5
90800 0.00907505 372.901 139.314 -1873.46
90900 0.00908505 367.754 135.782 -1874.28
91000 0.00909505 362.178 131.726 -1874.7
91100 0.00910505 357.563 128.513 -1874.9
91200 0.00911505 353.197 125.42 -1875.31
91300 0.00912505 347.464 121.179 -1875.91
91400 0.00913505 341.417 116.66 -1876.29
91500 0.00914505 336.466 113.161 -1876.28
91600 0.00915505 331.828 109.633 -1876.36
91700 0.00916505 325.915 104.906 -1876.74
91800 0.00917505 319.884 100.146 -1877.24
91900 0.00918505 314.714 96.3911 -1877.42
92000 0.00919505 309.444 92.2377 -1877.31
92100 0.00920505 302.891 86.6952 -1877.36
92200 0.00921505 296.611 81.3814 -1877.81
92300 0.00922505 291.233 77.2243 -1878.26
92400 0.00923505 285.496 72.5735 -1878.44
92500 0.00924505 278.513 66.4887 -1878.45
92600 0.00925505 272.103 60.7345 -1878.78
92700 0.00926505 266.586 56.0728 -1879.45
92800 0.00927505 260.31 50.7583 -1880.06
92900 0.00928505 252.694 44.0285 -1880.33
93000 0.00929505 245.937 37.7925 -1880.58
93100 0.00930505 240.189 32.5017 -1881.22
93200 0.00931505 233.378 26.3466 -1882.21
93300 0.00932505 225.172 18.9387 -1882.99
93400 0.00933505 218.015 12.3349 -1883.39
93500 0.00934505 211.958 6.45735 -1883.91
93600 0.00935505 204.58 -0.686084 -1884.97
93700 0.00936505 195.855 -8.93123 -1886.23
93800 0.00937505 188.303 -15.8829 -1887.06
93900 0.00938505 181.814 -22.2683 -1887.55
94000 0.00939505 173.726 -30.4843 -1888.36
94100 0.00940505 164.573 -39.7467 -1889.74
94200 0.00941505 156.803 -47.1189 -1891.03
94300 0.00942505 149.877 -53.9548 -1891.72
94400 0.00943505 140.907 -63.2134 -1892.15
94500 0.00944505 131.429 -73.5318 -1893.12
94600 0.00945505 123.813 -81.4124 -1894.49
94700 0.00946505 116.713 -88.7349 -1895.52
94800 0.00947505 106.862 -98.9235 -1895.71
94900 0.00948505 97.2675 -110.01 -1895.86
95000 0.00949505 90.4056 -118.245 -1896.59
95100 0.00950505 83.8253 -126.063 -1897.68
95200 0.00951505 73.6962 -136.902 -1897.91
95300 0.00952505 64.752 -147.826 -1897.32
95400 0.00953505 59.688 -155.478 -1896.84
95500 0.00954505 54.9161 -163.17 -1897.39
95600 0.00955505 46.2612 -173.655 -1897.87
95700 0.00956505 39.8901 -182.401 -1897.38
95800 0.00957505 38.2175 -187.289 -1896.22
95900 0.00958505 36.7882 -192.904 -1896.18
96000 0.00959505 32.073 -200.776 -1897.17
96100 0.00960505 30.4461 -204.923 -1898.03
96200 0.00961505 32.9954 -205.07 -1897.91
96300 0.00962505 35.1155 -206.764 -1898.23
96400 0.00963505 34.9413 -210.59 -1899.9
96500 0.00964505 38.0393 -210.011 -1902.5
96600 0.00965505 43.9636 -205.913 -1904.53
96700 0.00966505 48.3537 -203.862 -1906.24
96800 0.00967505 51.3837 -203.928 -1908.61
96900 0.00968505 57.7819 -199.972 -1912.32
97000 0.00969505 65.884 -193.331 -1916.29
97100 0.00970505 71.4375 -188.746 -1919.79
97200 0.00971505 76.232 -185.873 -1923.06
97300 0.00972505 84.4532 -179.694 -1927.19
97400 0.00973505 93.8355 -171.877 -1932.17
97500 0.00974505 100.136 -165.94 -1937.17
97600 0.00975505 105.968 -160.874 -1941.5
97700 0.00976505 115.05 -153 -1945.86
97800 0.00977505 125.1 -144.545 -1950.98
97900 0.00978505 132.101 -137.97 -1956.7
98000 0.00979505 138.837 -131.343 -1961.99
98100 0.00980505 148.31 -122.058 -1966.68
98200 0.00981505 158.462 -113.038 -1971.55
98300 0.00982505 165.965 -106.151 -1977.14
98400 0.00983505 173.548 -98.5892 -1982.84
98500 0.00984505 183.167 -88.401 -1987.9
98600 0.00985505 192.858 -78.9545 -1992.5
98700 0.00986505 200.374 -71.8895 -1997.44
98800 0.00987505 208.49 -63.9724 -2002.82
98900 0.00988505 218.059 -53.6423 -2007.97
99000 0.00989505 226.926 -44.1865 -2012.46
99100 0.00990505 233.931 -37.0615 -2016.71
99200 0.00991505 242.056 -29.1704 -2021.28
99300 0.00992505 251.355 -19.3889 -2026.05
99400 0.00993505 259.33 -10.4945 -2030.47
99500 0.00994505 265.566 -3.51617 -2034.31
99600 0.00995505 273.199 4.18299 -2038.06
99700 0.00996505 281.956 13.0672 -2042.12
99800 0.00997505 289.131 20.9366 -2046.28
99900 0.00998505 294.654 27.4682 -2049.98
100000 0.00999505 301.533 34.8852 -2053.24
100100 0.0100051 309.464 42.8578 -2056.56
100200 0.0100151 315.88 49.5191 -2060.23
100300 0.0100251 320.894 55.3116 -2063.83
100400 0.010035 327.032 62.2974 -2066.96
100500 0.010045 333.955 69.4844 -2069.82
100600 0.010055 339.542 75.0455 -2072.92
100700 0.010065 344.192 79.9623 -2076.27
100800 0.0100751 349.772 86.3126 -2079.42
100900 0.010085 355.692 92.7806 -2082.16
101000 0.0100951 360.342 97.4865 -2084.84
101100 0.010105 364.609 101.603 -2087.8
101200 0.010115 369.803 107.156 -2090.89
101300 0.010125 374.885 112.834 -2093.72
101400 0.0101351 378.581 116.872 -2096.26
101500 0.010145 382.335 120.401 -2098.84
101600 0.0101551 387.174 125.135 -2101.69
101700 0.010165 391.615 129.879 -2104.57
101800 0.010175 394.49 133.266 -2107.18
101900 0.010185 397.627 136.397 -2109.55
102000 0.010195 401.991 140.435 -2112.06
102100 0.0102051 405.896 144.168 -2114.81
102200 0.0102151 408.18 146.791 -2117.5
102300 0.010225 410.737 149.574 -2119.87
102400 0.010235 414.482 153.086 -2122.1
102500 0.010245 417.803 155.877 -2124.54
102600 0.010255 419.683 157.628 -2127.17
102700 0.0102651 421.829 159.95 -2129.61
102800 0.0102751 424.906 163.013 -2131.74
102900 0.0102851 427.505 165.034 -2133.86
103000 0.0102951 429.023 165.94 -2136.22
103100 0.010305 430.944 167.646 -2138.64
103200 0.010315 433.451 170.182 -2140.79
103300 0.010325 435.239 171.585 -2142.72
103400 0.010335 436.296 171.821 -2144.73
103500 0.0103451 438.06 172.855 -2146.94
103600 0.0103551 440.161 174.701 -2149.11
103700 0.0103651 441.185 175.507 -2151.01
103800 0.0103751 441.665 175.29 -2152.76
103900 0.010385 443.176 175.762 -2154.64
104000 0.010395 444.96 176.8 -2156.68
104100 0.010405 445.385 176.901 -2158.62
104200 0.010415 445.273 176.34 -2160.29
104300 0.010425 446.35 176.442 -2161.88
104400 0.010435 447.735 176.699 -2163.66
104500 0.0104451 447.71 175.977 -2165.57
104600 0.010455 447.129 175.015 -2167.3
104700 0.010465 447.652 174.857 -2168.76
104800 0.0104751 448.451 174.466 -2170.26
104900 0.0104851 447.992 172.892 -2172
105000 0.0104951 447.108 171.371 -2173.78
105100 0.0105051 447.089 170.898 -2175.32
105200 0.010515 447.1 170.012 -2176.68
105300 0.010525 446.063 167.691 -2178.2
105400 0.010535 444.972 165.57 -2179.92
105500 0.0105451 444.555 164.599 -2181.58
105600 0.0105551 443.73 163.215 -2183
105700 0.0105651 441.926 160.325 -2184.36
105800 0.0105751 440.479 157.553 -2185.9
105900 0.010585 439.745 155.873 -2187.57
106000 0.010595 438.16 153.804 -2189.14
106100 0.010605 435.499 150.454 -2190.51
106200 0.010615 433.564 147.326 -2191.9
106300 0.0106251 432.498 144.989 -2193.46
106400 0.0106351 430.349 142.109 -2195.13
106500 0.010645 426.931 138.288 -2196.64
106600 0.010655 424.268 134.869 -2197.95
106700 0.010665 422.623 131.958 -2199.31
106800 0.010675 419.908 128.172 -2200.92
106900 0.0106851 415.918 123.73 -2202.54
107000 0.010695 412.538 120.098 -2203.91
107100 0.0107051 410.123 116.9 -2205.15
107200 0.0107151 406.811 112.51 -2206.56
107300 0.010725 402.464 107.483 -2208.17
107400 0.010735 398.732 103.746 -2209.67
107500 0.010745 395.507 100.49 -2210.91
107600 0.0107551 391.269 95.6421 -2212.11
107700 0.0107651 386.502 90.1482 -2213.51
107800 0.010775 382.567 86.1485 -2215.03
107900 0.0107851 378.649 82.7748 -2216.36
108000 0.010795 373.477 77.8785 -2217.5
108100 0.010805 368.185 72.3289 -2218.67
108200 0.010815 364.12 68.1343 -2220.03
108300 0.0108251 359.709 64.4776 -2221.44
